0 0.019105 0.0171827 0.0151703 0.0135811 0.0123137 0.0112686 0.0103825 0.00961482 0.00893876 0.00833555 0.00779168 0.00729712 0.00684427 0.00642708 0.00604089 0.00568187 0.00534682 0.0050332 0.00473881 0.00446182 0.00420066 0.00395396 0.00372055 0.00349942 0.00328968 0.00309053 0.00290128 0.0027213 0.00255005 0.00238701 0.00223176 0.0020839 0.00194304 0.00180887 0.00168109 0.00155941 0.0014436 0.00133341 0.00122865 0.00112912 0.00103463 0.000945038 0.000860182 0.000779927 0.000704142 0.000632709 0.000565519 0.000502473 0.000443481 0.000388452 0.000337312 0.00028999 0.000246418 0.00020654 0.000170303 0.000137658 0.000108563 8.29775e-05 6.08723e-05 4.22175e-05 2.69895e-05 1.5168e-05 6.73544e-06 1.68335e-06 0 1.68335e-06 6.73544e-06 1.5168e-05 2.69895e-05 4.22175e-05 6.08723e-05 8.29775e-05 0.000108563 0.000137658 0.000170303 0.00020654 0.000246418 0.00028999 0.000337312 0.000388452 0.000443481 0.000502473 0.000565519 0.000632709 0.000704142 0.000779927 0.000860182 0.000945038 0.00103463 0.00112912 0.00122865 0.00133341 0.0014436 0.00155941 0.00168109 0.00180887 0.00194304 0.0020839 0.00223176 0.00238701 0.00255005 0.0027213 0.00290128 0.00309053 0.00328968 0.00349942 0.00372055 0.00395396 0.00420066 0.00446182 0.00473881 0.0050332 0.00534682 0.00568187 0.00604089 0.00642708 0.00684427 0.00729712 0.00779168 0.00833555 0.00893876 0.00961482 0.0103825 0.0112686 0.0123137 0.0135811 0.0151703 0.0171827 0.019105 -1 
0 0.0185534 0.0156848 0.0138489 0.0124786 0.0113806 0.0104637 0.00967657 0.00898734 0.0083748 0.00782409 0.00732437 0.00686751 0.00644717 0.00605843 0.00569733 0.00536057 0.00504552 0.00474992 0.00447189 0.00420984 0.00396238 0.0037283 0.00350659 0.00329634 0.00309673 0.00290707 0.00272672 0.00255515 0.00239182 0.00223631 0.00208821 0.00194713 0.00181277 0.0016848 0.00156296 0.00144699 0.00133667 0.00123178 0.00113213 0.00103753 0.000947837 0.000862886 0.000782544 0.000706678 0.000635169 0.000567909 0.000504797 0.000445744 0.000390658 0.000339465 0.000292093 0.000248475 0.000208554 0.000172278 0.000139596 0.000110466 8.48484e-05 6.27136e-05 4.40315e-05 2.87783e-05 1.69337e-05 8.47991e-06 3.40839e-06 1.7073e-06 3.37485e-06 8.4133e-06 1.68343e-05 2.86464e-05 4.38669e-05 6.25162e-05 8.46179e-05 0.000110202 0.000139298 0.000171945 0.000208186 0.000248071 0.000291652 0.000338985 0.000390139 0.000445183 0.000504194 0.000567262 0.000634476 0.000705937 0.000781753 0.000862043 0.000946938 0.00103658 0.00113111 0.00123069 0.00133551 0.00144576 0.00156165 0.0016834 0.00181128 0.00194554 0.0020865 0.00223448 0.00238986 0.00255304 0.00272445 0.00290461 0.00309406 0.00329344 0.00350343 0.00372485 0.00395858 0.00420564 0.00446723 0.00474472 0.00503967 0.00535396 0.0056898 0.00604976 0.00643708 0.00685563 0.00731017 0.00780681 0.0083533 0.00895983 0.00964008 0.0104129 0.0113049 0.012354 0.0136106 0.0151082 0.0166275 0.0173299 0.019105 -1 
0.0223994 1.93952e-05 0.0205823 0.0175141 0.0155419 0.0140607 0.0128649 0.0118586 0.010989 0.0102231 0.00953881 0.00892086 0.00835797 0.00784154 0.00736502 0.00692319 0.00651176 0.00612733 0.00576701 0.00542842 0.00510953 0.00480858 0.00452408 0.00425474 0.00399943 0.00375714 0.003527 0.00330824 0.00310017 0.00290215 0.00271365 0.00253416 0.00236322 0.00220044 0.00204543 0.00189786 0.00175742 0.00162383 0.00149684 0.0013762 0.00126169 0.00115311 0.00105029 0.000953058 0.000861244 0.000774708 0.000693318 0.000616951 0.000545497 0.000478847 0.000416908 0.000359594 0.000306823 0.000258526 0.000214637 0.000175099 0.000139857 0.000108865 8.20849e-05 5.94817e-05 4.10261e-05 2.6693e-05 1.64613e-05 1.03203e-05 8.25562e-06 1.02652e-05 1.63518e-05 2.65295e-05 4.08086e-05 5.92104e-05 8.17594e-05 0.000108484 0.000139421 0.000174607 0.000214089 0.000257918 0.000306156 0.000358866 0.000416116 0.000477991 0.000544574 0.000615958 0.000692254 0.000773569 0.000860027 0.00095176 0.00104891 0.00115164 0.00126012 0.00137453 0.00149507 0.00162195 0.00175542 0.00189573 0.00204316 0.00219802 0.00236064 0.0025314 0.0027107 0.00289899 0.00309678 0.0033046 0.00352307 0.00375289 0.00399482 0.00424972 0.0045186 0.00480257 0.00510291 0.00542109 0.00575885 0.00611818 0.00650143 0.00691143 0.0073515 0.00782582 0.00833945 0.00889869 0.00951174 0.0101892 0.0109453 0.0117997 0.0127808 0.0139303 0.0153116 0.0170099 0.0190055 0.0203299 0.0200757 0.0207453 -1 
0.031519 0.0342827 7.91046e-05 0.0322504 0.0274839 0.0244147 0.0221161 0.0202595 0.0186946 0.0173391 0.0161421 0.0150704 0.0141004 0.0132149 0.012401 0.0116488 0.0109501 0.0102987 0.00968924 0.0091174 0.00857952 0.00807248 0.00759362 0.00714064 0.00671158 0.00630467 0.00591839 0.00555139 0.00520249 0.00487057 0.00455473 0.00425409 0.00396785 0.00369535 0.00343592 0.00318901 0.00295407 0.00273063 0.00251826 0.00231654 0.0021251 0.00194362 0.00177176 0.00160926 0.00145584 0.00131125 0.00117526 0.00104768 0.000928317 0.000816983 0.000713523 0.000617795 0.000529656 0.000448991 0.000375692 0.000309658 0.0002508 0.000199039 0.000154312 0.000116558 8.57285e-05 6.17817e-05 4.46816e-05 3.44102e-05 3.09434e-05 3.42777e-05 4.4418e-05 6.13878e-05 8.52046e-05 0.000115904 0.000153527 0.000198122 0.00024975 0.000308472 0.000374368 0.000447526 0.000528047 0.000616039 0.000711616 0.00081492 0.000926093 0.00104529 0.0011727 0.00130851 0.00145291 0.00160614 0.00176844 0.00194008 0.00212135 0.00231254 0.00251401 0.00272612 0.00294928 0.00318392 0.00343051 0.00368959 0.00396172 0.00424754 0.00454774 0.0048631 0.00519447 0.00554278 0.00590913 0.00629467 0.00670075 0.00712887 0.00758079 0.00805844 0.00856407 0.00910032 0.00967024 0.0102774 0.0109261 0.0116214 0.0123695 0.0131782 0.014057 0.0150181 0.0160778 0.0172574 0.018587 0.0201099 0.0218917 0.0240353 0.0266995 0.0299844 0.0324924 0.0316397 0.0303656 0.0304871 -1 
0.0388609 0.0406938 0.045119 0.00019497 0.0429143 0.0365875 0.0324848 0.0294272 0.0269624 0.0248858 0.0230864 0.0214966 0.0200719 0.018781 0.0176015 0.0165165 0.0155126 0.0145795 0.0137087 0.0128935 0.0121282 0.0114079 0.0107286 0.0100867 0.00947943 0.00890402 0.00835822 0.00784005 0.00734774 0.00687969 0.00643453 0.00601099 0.00560792 0.00522434 0.00485929 0.00451196 0.00418156 0.00386743 0.00356893 0.00328546 0.0030165 0.00276156 0.00252019 0.002292 0.00207658 0.00187358 0.0016827 0.00150363 0.0013361 0.00117986 0.00103468 0.00090036 0.000776693 0.000663517 0.000560679 0.000468034 0.000385458 0.000312836 0.00025008 0.000197104 0.000153839 0.000120224 9.62097e-05 8.17693e-05 7.68691e-05 8.15041e-05 9.56818e-05 0.000119435 0.000152789 0.000195793 0.000248506 0.000310996 0.000383349 0.000465653 0.000558021 0.000660578 0.000773465 0.000896837 0.00103086 0.00117572 0.00133164 0.00149884 0.00167756 0.00186809 0.00207071 0.00228575 0.00251354 0.00275448 0.00300898 0.00327747 0.00356045 0.00385842 0.004172 0.0045018 0.00484849 0.00521285 0.0055957 0.00599796 0.00642062 0.00686482 0.00733182 0.00782295 0.00833983 0.00888418 0.00945796 0.0100634 0.0107032 0.0113801 0.0120976 0.0128597 0.013671 0.0145371 0.0154647 0.0164618 0.0175383 0.0187069 0.0199835 0.0213889 0.0229514 0.0247103 0.0267225 0.0290746 0.0319042 0.0354283 0.0398202 0.0433125 0.0418866 0.0395495 0.0382012 0.0381128 -1 
0.0448731 0.0462792 0.0491429 0.0551927 0.00038103 0.0527972 0.0450354 0.0399348 0.0361535 0.0331135 0.0305562 0.0283418 0.0263859 0.0246327 0.0230441 0.0215923 0.020256 0.0190192 0.0178693 0.0167958 0.0157906 0.0148465 0.0139578 0.0131194 0.0123273 0.0115777 0.0108675 0.0101938 0.00955435 0.00894684 0.00836943 0.00782042 0.00729823 0.00680153 0.00632905 0.00587968 0.00545239 0.00504627 0.00466048 0.00429422 0.00394681 0.00361757 0.00330594 0.00301137 0.00273334 0.0024714 0.00222511 0.0019941 0.00177801 0.00157649 0.00138926 0.00121605 0.00105658 0.000910655 0.00077806 0.000658611 0.000552143 0.000458508 0.000377588 0.000309272 0.000253469 0.0002101 0.000179099 0.000160431 0.000154053 0.000159959 0.000178157 0.000208692 0.000251595 0.000306931 0.000374777 0.000455222 0.000548378 0.000654358 0.000773313 0.000905403 0.00105082 0.00120975 0.00138243 0.0015691 0.00177004 0.00198554 0.00221594 0.00246159 0.00272287 0.00300021 0.00329406 0.00360494 0.00393338 0.00427997 0.00464534 0.00503019 0.00543532 0.00586155 0.00630978 0.00678103 0.00727641 0.00779716 0.00834461 0.0089203 0.00952592 0.0101633 0.0108346 0.0115423 0.0122889 0.0130777 0.0139123 0.0147966 0.0157356 0.0167348 0.0178011 0.0189425 0.0201688 0.021492 0.0229273 0.0244943 0.0262183 0.0281335 0.030288 0.0327509 0.0356272 0.0390829 0.0433743 0.0486824 0.0528876 0.0510679 0.0478126 0.0456265 0.0444374 0.0442853 -1 
0.0498204 0.0509697 0.0531499 0.0569972 0.0646432 0.000649662 0.0620129 0.0529461 0.0468723 0.0423921 0.0388011 0.0357859 0.0331784 0.0308766 0.0288146 0.0269467 0.0252396 0.0236685 0.0222145 0.0208624 0.0196003 0.0184184 0.0173083 0.0162632 0.0152776 0.0143463 0.0134651 0.0126303 0.0118388 0.0110875 0.010374 0.00969617 0.00905189 0.00843945 0.00785721 0.00730373 0.00677769 0.00627792 0.00580336 0.00535299 0.00492592 0.00452133 0.00413847 0.00377666 0.00343524 0.00311364 0.00281132 0.0025278 0.00226262 0.00201537 0.00178567 0.00157319 0.00137759 0.0011986 0.00103598 0.000889478 0.000758901 0.000644058 0.000544805 0.000461001 0.00039253 0.000339297 0.000301218 0.000278251 0.000270338 0.000277475 0.000299673 0.000336986 0.000389453 0.000457156 0.000540188 0.000638661 0.000752715 0.000882491 0.00102818 0.00118997 0.00136811 0.00156284 0.00177443 0.00200322 0.00224953 0.00251372 0.00279624 0.00309751 0.00341802 0.0037583 0.00411893 0.00450055 0.00490383 0.00532953 0.00577844 0.00625145 0.00674958 0.00727386 0.00782545 0.00840566 0.0090159 0.00965779 0.010333 0.0110436 0.0117917 0.0125798 0.0134107 0.0142875 0.0152138 0.0161938 0.0172323 0.0183349 0.019508 0.0207597 0.0220992 0.0235379 0.02509 0.0267731 0.0286098 0.0306299 0.0328734 0.0353956 0.038277 0.0416383 0.0456665 0.0506369 0.05668 0.0613512 0.0593302 0.0553356 0.052401 0.0505353 0.0495041 0.0493365 -1 
0.0538724 0.0548464 0.056626 0.0595312 0.0643319 0.0735451 0.00101155 0.0706174 0.0603891 0.053362 0.0482035 0.0440815 0.0406277 0.0376448 0.0350148 0.0326606 0.0305288 0.0285814 0.0267899 0.0251321 0.023591 0.0221527 0.0208059 0.0195412 0.0183511 0.0172286 0.0161684 0.0151655 0.0142157 0.0133153 0.0124612 0.0116505 0.0108805 0.0101492 0.00945436 0.00879429 0.00816731 0.00757194 0.00700687 0.00647083 0.00596272 0.00548152 0.00502632 0.00459627 0.00419057 0.00380851 0.00344944 0.00311276 0.00279793 0.00250442 0.00223178 0.0019796 0.00174749 0.00153511 0.00134215 0.00116833 0.00101341 0.000877144 0.000759368 0.000659909 0.000578629 0.000515409 0.000470149 0.000442795 0.000433282 0.000441602 0.00046777 0.00051185 0.000573891 0.000653988 0.000752256 0.000868829 0.00100388 0.00115757 0.00133013 0.00152181 0.00173288 0.00196365 0.00221445 0.00248567 0.00277772 0.00309105 0.00342617 0.00378362 0.00416399 0.00456793 0.00499614 0.00544941 0.00592858 0.00643455 0.00696832 0.00753098 0.00812378 0.00874802 0.00940513 0.0100968 0.0108246 0.0115908 0.0123974 0.013247 0.0141424 0.0150866 0.0160833 0.0171364 0.0182508 0.0194318 0.0206859 0.0220203 0.0234439 0.0249674 0.0266037 0.0283688 0.0302828 0.0323712 0.0346675 0.037217 0.0400825 0.0433531 0.0471623 0.0517112 0.0572751 0.063889 0.0688399 0.0667622 0.0622063 0.0586101 0.0561334 0.0545312 0.0536287 0.0534618 -1 
0.057161 0.0580063 0.0595167 0.0618799 0.0654796 0.0712097 0.0819573 0.00147603 0.0786616 0.0674243 0.0594607 0.0536417 0.049006 0.0451296 0.0417873 0.0388439 0.0362113 0.0338294 0.0316549 0.0296553 0.0278059 0.0260873 0.0244838 0.0229828 0.021574 0.0202486 0.018999 0.0178191 0.0167036 0.0156475 0.0146469 0.0136982 0.0127981 0.011944 0.0111331 0.0103634 0.00963276 0.00893937 0.00828164 0.007658 0.00706714 0.00650781 0.00597889 0.00547938 0.0050083 0.00456479 0.00414808 0.00375743 0.00339222 0.00305181 0.00273565 0.00244326 0.00217417 0.00192797 0.00170431 0.00150283 0.00132326 0.00116531 0.00102878 0.000913463 0.000819196 0.000745839 0.000693271 0.00066143 0.000650237 0.000659683 0.000689789 0.000740628 0.000812256 0.000904789 0.00101836 0.00115313 0.00130929 0.00148706 0.00168669 0.00190847 0.00215274 0.00241987 0.00271023 0.00302431 0.00336257 0.00372556 0.0041139 0.00452823 0.00496924 0.00543772 0.00593452 0.00646057 0.00701689 0.00760457 0.00822483 0.00887898 0.00956853 0.0102951 0.0110604 0.0118664 0.0127154 0.0136097 0.0145522 0.0155459 0.0165943 0.0177013 0.0188716 0.0201102 0.0214231 0.0228175 0.0243016 0.0258852 0.02758 0.0294005 0.0313644 0.033494 0.0358176 0.0383725 0.0412083 0.0443938 0.0480266 0.0522487 0.0572681 0.0633433 0.070385 0.0754838 0.0734475 0.0684874 0.0643167 0.0612836 0.0591651 0.0577662 0.0569661 0.0568054 -1 
0.0597753 0.0605214 0.0618356 0.063839 0.0667554 0.0710259 0.0776611 0.0899074 0.00205064 0.0861608 0.0740812 0.0651986 0.058737 0.0536035 0.0493205 0.0456336 0.0423904 0.0394931 0.0368738 0.0344843 0.0322884 0.0302587 0.0283733 0.0266152 0.0249703 0.023427 0.0219757 0.0206082 0.0193177 0.018098 0.0169441 0.0158515 0.0148161 0.0138345 0.0129037 0.0120208 0.0111833 0.0103892 0.00963632 0.00892293 0.00824738 0.00760819 0.00700403 0.00643368 0.00589599 0.00538994 0.00491461 0.00446913 0.00405276 0.00366474 0.00330444 0.00297128 0.0026647 0.00238424 0.00212946 0.00189998 0.00169543 0.00151552 0.00135998 0.00122859 0.00112115 0.00103749 0.000977477 0.000941035 0.000928072 0.000938578 0.000972579 0.00103016 0.00111138 0.00121638 0.00134532 0.00149837 0.00167577 0.00187776 0.00210464 0.00235676 0.00263451 0.00293831 0.00326861 0.00362596 0.00401094 0.00442417 0.00486637 0.00533831 0.00584082 0.0063748 0.00694127 0.00754135 0.00817624 0.00884723 0.00955578 0.0103035 0.0110921 0.0119236 0.0128001 0.013724 0.014698 0.015725 0.0168085 0.0179522 0.0191606 0.0204384 0.0217914 0.0232262 0.0247504 0.0263731 0.0281051 0.0299593 0.0319512 0.0341003 0.036431 0.0389742 0.0417702 0.0448732 0.0483564 0.052324 0.0569242 0.0623638 0.0688702 0.0762162 0.0813699 0.0794398 0.0742114 0.0695508 0.0660135 0.0634206 0.0615733 0.0603332 0.0596157 0.0594627 -1 
