0 -1.01911
1 -1.02075
2 -1.03049
3 -1.03811
4 -1.04428
5 -1.04933
6 -1.05346
7 -1.0568
8 -1.05946
9 -1.06152
10 -1.06304
11 -1.06409
12 -1.0647
13 -1.06492
14 -1.06479
15 -1.06434
16 -1.06361
17 -1.06261
18 -1.06139
19 -1.05996
20 -1.05834
21 -1.05658
22 -1.05467
23 -1.05265
24 -1.05053
25 -1.04834
26 -1.04608
27 -1.04378
28 -1.04145
29 -1.03911
30 -1.03677
31 -1.03444
32 -1.03214
33 -1.02988
34 -1.02766
35 -1.0255
36 -1.02341
37 -1.02139
38 -1.01944
39 -1.01759
40 -1.01582
41 -1.01415
42 -1.01258
43 -1.0111
44 -1.00973
45 -1.00846
46 -1.0073
47 -1.00623
48 -1.00527
49 -1.0044
50 -1.00363
51 -1.00295
52 -1.00235
53 -1.00184
54 -1.00141
55 -1.00105
56 -1.00076
57 -1.00052
58 -1.00034
59 -1.00021
60 -1.00012
61 -1.00006
62 -1.00002
63 -1.00001
64 -1
65 -1
66 -1.00002
67 -1.00005
68 -1.0001
69 -1.00019
70 -1.00031
71 -1.00047
72 -1.00069
73 -1.00096
74 -1.0013
75 -1.00171
76 -1.0022
77 -1.00277
78 -1.00343
79 -1.00418
80 -1.00502
81 -1.00597
82 -1.00701
83 -1.00816
84 -1.00942
85 -1.01078
86 -1.01225
87 -1.01382
88 -1.01549
89 -1.01727
90 -1.01914
91 -1.0211
92 -1.02315
93 -1.02529
94 -1.02749
95 -1.02977
96 -1.03209
97 -1.03447
98 -1.03689
99 -1.03933
100 -1.04179
101 -1.04424
102 -1.04668
103 -1.04909
104 -1.05145
105 -1.05375
106 -1.05598
107 -1.0581
108 -1.06011
109 -1.06197
110 -1.06368
111 -1.0652
112 -1.06651
113 -1.06759
114 -1.0684
115 -1.06893
116 -1.06914
117 -1.06898
118 -1.06843
119 -1.06744
120 -1.06597
121 -1.06396
122 -1.06134
123 -1.05802
124 -1.05391
125 -1.04884
126 -1.04257
127 -1.03453
128 -1.02307
129 -1
