0 1
1 0.604963
2 0.138511
3 0.138091
4 0.137299
5 0.13644
6 0.135521
7 0.134267
8 0.132889
9 0.131413
10 0.129789
11 0.127995
12 0.126116
13 0.12418
14 0.122104
15 0.119955
16 0.117733
17 0.115394
18 0.113007
19 0.110546
20 0.107985
21 0.105328
22 0.102591
23 0.0997486
24 0.0967536
25 0.0936182
26 0.0903297
27 0.0868396
28 0.083113
29 0.0791726
30 0.0749376
31 0.0703886
32 0.0655136
33 0.0602415
34 0.0545554
35 0.048431
36 0.0418184
37 0.0347011
38 0.027014
39 0.0187011
40 0.00974112
41 0.000105553
42 -0.0102457
43 -0.021435
44 -0.0334798
45 -0.0464376
46 -0.0604288
47 -0.0755492
48 -0.0919725
49 -0.109818
50 -0.129272
51 -0.150707
52 -0.174461
53 -0.200952
54 -0.230872
55 -0.265011
56 -0.30446
57 -0.35073
58 -0.405756
59 -0.471982
60 -0.552065
61 -0.64817
62 -0.758831
63 -0.873135
64 -0.964611
65 -1
66 -0.964611
67 -0.873135
68 -0.758831
69 -0.64817
70 -0.552065
71 -0.471982
72 -0.405756
73 -0.35073
74 -0.30446
75 -0.265011
76 -0.230872
77 -0.200952
78 -0.174461
79 -0.150707
80 -0.129272
81 -0.109818
82 -0.0919725
83 -0.0755492
84 -0.0604288
85 -0.0464376
86 -0.0334798
87 -0.021435
88 -0.0102457
89 0.000105553
90 0.00974112
91 0.0187011
92 0.027014
93 0.0347011
94 0.0418184
95 0.048431
96 0.0545554
97 0.0602415
98 0.0655136
99 0.0703886
100 0.0749376
101 0.0791726
102 0.083113
103 0.0868396
104 0.0903297
105 0.0936182
106 0.0967536
107 0.0997486
108 0.102591
109 0.105328
110 0.107985
111 0.110546
112 0.113007
113 0.115394
114 0.117733
115 0.119955
116 0.122104
117 0.12418
118 0.126116
119 0.127995
120 0.129789
121 0.131413
122 0.132889
123 0.134267
124 0.135521
125 0.13644
126 0.137299
127 0.138091
128 0.138511
129 0.604963
130 1
