0 -11.7352
1 -6.28861
2 -7.42971
3 -5.49552
4 -4.58914
5 -3.86333
6 -3.34282
7 -2.95451
8 -2.66308
9 -2.4418
10 -2.27316
11 -2.14338
12 -2.04473
13 -1.96999
14 -1.91453
15 -1.87569
16 -1.85013
17 -1.83569
18 -1.8318
19 -1.83644
20 -1.84972
21 -1.87002
22 -1.89792
23 -1.93206
24 -1.97385
25 -2.0219
26 -2.07783
27 -2.14142
28 -2.21539
29 -2.30058
30 -2.41171
31 -2.50008
32 -3.0508
33 -2.17925
34 -2.70871
35 -2.81803
36 -2.96954
37 -3.11675
38 -3.27358
39 -3.44012
40 -3.61842
41 -3.80963
42 -4.01666
43 -4.23875
44 -4.47979
45 -4.73968
46 -5.02241
47 -5.33013
48 -5.66654
49 -6.03536
50 -6.44386
51 -6.89718
52 -7.40444
53 -7.97799
54 -8.63133
55 -9.38571
56 -10.2669
57 -11.3081
58 -12.5582
59 -14.0713
60 -15.9311
61 -18.1831
62 -20.8037
63 -23.468
64 -25.0682
65 -24.9331
66 -23.2691
67 -20.604
68 -17.53
69 -14.7033
70 -12.3223
71 -10.3678
72 -8.77337
73 -7.46053
74 -6.36827
75 -5.44656
76 -4.6587
77 -3.97774
78 -3.38205
79 -2.85687
80 -2.3897
81 -1.97059
82 -1.59293
83 -1.25025
84 -0.938107
85 -0.652526
86 -0.390137
87 -0.148637
88 0.0742134
89 0.280977
90 0.473103
91 0.6532
92 0.822455
93 0.983491
94 1.15047
95 1.27537
96 1.82155
97 0.960091
98 1.52189
99 1.61923
100 1.74151
101 1.84201
102 1.93411
103 2.01954
104 2.09998
105 2.17687
106 2.25001
107 2.32068
108 2.38985
109 2.45769
110 2.52508
111 2.59281
112 2.66213
113 2.73366
114 2.80998
115 2.89194
116 2.98178
117 3.08398
118 3.20117
119 3.3397
120 3.50622
121 3.71027
122 3.96135
123 4.27366
124 4.64425
125 5.11797
126 5.2382
127 7.4981
128 -1.01751
129 -0.014093
