0.00186973 0.00107571 0.000375878 0.000564498 0.000753862 0.000944386 0.00113629 0.00132982 0.00152521 0.00172272 0.00192269 0.00212534 0.00233084 0.00253957 0.0027517 0.00296724 0.00318678 0.00341043 0.00363824 0.00387054 0.00410746 0.00434922 0.0045961 0.00484824 0.00510549 0.00536823 0.00563669 0.00591065 0.00619005 0.00647518 0.00676577 0.00706137 0.0073622 0.00450914 0.00147378 0.00141184 0.00134858 0.00128452 0.00122008 0.00115576 0.00109196 0.00102897 0.000967081 0.000906518 0.000847485 0.000790103 0.000734426 0.000680472 0.000628222 0.000577637 0.000528637 0.000481104 0.000434948 0.000390054 0.000346311 0.000303649 0.000262016 0.000221395 0.000181807 0.000143322 0.00010603 7.0058e-05 3.58783e-05 8.90034e-06 8.14035e-05 0.0214077 0.0220691 0.00111669 0.000668647 0.000569216 0.000545184 0.000549266 0.0005667 0.000591461 0.000620689 0.000652946 0.000687415 0.000723659 0.000761421 0.000800651 0.00084135 0.000883484 0.00092715 0.000972388 0.00101919 0.00106756 0.0011175 0.00116895 0.00122181 0.00127587 0.00133092 0.0013867 0.00144297 0.00149936 0.00155537 0.00161062 0.00166465 0.00479091 0.00771318 0.00736421 0.00702635 0.00669869 0.00638114 0.00607348 0.00577493 0.00548515 0.00520398 0.00493086 0.00466508 0.00440654 0.00415486 0.0039095 0.00367009 0.00343629 0.00320763 0.00298392 0.00276494 0.00254998 0.00233893 0.00213156 0.00192739 0.00172623 0.00152776 0.00133164 0.00113754 0.000945203 0.000754361 0.000564771 0.000376 -1 
0.000818398 0.0020371 0.00133732 0.000564621 0.000754023 0.000944583 0.00113652 0.00133008 0.00152549 0.00172302 0.001923 0.00212566 0.00233115 0.00253987 0.00275198 0.00296749 0.00318698 0.00341059 0.00363833 0.00387056 0.00410739 0.00434905 0.00459583 0.00484785 0.00510497 0.00536758 0.0056359 0.00590971 0.00618896 0.00647394 0.00676438 0.00705983 0.00736053 0.00451423 0.00148573 0.00142385 0.00136066 0.00129669 0.00123235 0.00116815 0.0011045 0.00104169 0.000980026 0.000919735 0.00086103 0.000804041 0.000748829 0.000695427 0.000643829 0.000594013 0.000545922 0.000499464 0.000454589 0.000411228 0.000369341 0.000328959 0.000290181 0.000253233 0.000218546 0.000186934 0.000160002 0.000141404 0.000141576 0.0002045 0.000710078 0.0541436 0.0548132 0.00176579 0.000884839 0.000689184 0.000626671 0.000610743 0.000616072 0.000632764 0.000656243 0.000684206 0.000715352 0.000748956 0.000784576 0.000822044 0.000861275 0.000902176 0.0009448 0.000989152 0.0010352 0.00108293 0.00113232 0.0011833 0.00123576 0.00128948 0.00134424 0.00139978 0.00145585 0.00151205 0.00156791 0.00162304 0.00167695 0.00479583 0.00771086 0.00736208 0.0070244 0.00669693 0.00637957 0.0060721 0.00577373 0.00548413 0.00520313 0.00493016 0.00466453 0.00440613 0.00415456 0.00390932 0.00367 0.00343629 0.00320769 0.00298405 0.00276512 0.00255019 0.00233916 0.00213181 0.00192765 0.00172648 0.00152801 0.00133187 0.00113775 0.000945387 0.000754513 0.000564889 0.00037608 -1 
0.00011658 0.00107819 0.00281764 0.00204507 0.000754295 0.000944915 0.0011369 0.00133051 0.00152596 0.00172353 0.00192353 0.00212619 0.00233168 0.00254038 0.00275246 0.00296791 0.00318734 0.00341086 0.00363849 0.0038706 0.00410729 0.00434879 0.00459539 0.00484721 0.00510412 0.0053665 0.00563458 0.00590815 0.00618714 0.00647186 0.00676206 0.00705726 0.00735773 0.00452272 0.00150565 0.00144386 0.00138079 0.00131694 0.00125276 0.00118876 0.00112536 0.00106285 0.00100156 0.000941714 0.000883549 0.000827206 0.000772765 0.000720275 0.000669755 0.000621214 0.000574628 0.000529953 0.000487198 0.000446379 0.000407569 0.000370968 0.000336926 0.000306072 0.00027951 0.000259295 0.00024954 0.00025974 0.000316832 0.000528602 0.00174957 0.10825 0.108941 0.00284771 0.00124451 0.000888649 0.000762114 0.000712908 0.000698111 0.000701391 0.000715316 0.000736143 0.000761768 0.000790986 0.00082305 0.000857591 0.000894387 0.000933241 0.000974135 0.00101702 0.00106182 0.00110848 0.00115696 0.00120717 0.00125897 0.00131213 0.00136641 0.00142155 0.00147727 0.00153319 0.0015888 0.00164371 0.00169743 0.00480401 0.007707 0.00735852 0.00702116 0.006694 0.00637697 0.00606981 0.00577175 0.00548243 0.00520171 0.00492901 0.00466363 0.00440544 0.00415408 0.00390902 0.00366986 0.00343629 0.00320781 0.00298426 0.00276541 0.00255054 0.00233956 0.00213223 0.00192809 0.00172691 0.00152843 0.00133226 0.0011381 0.000945696 0.00075477 0.000565088 0.000376219 -1 
0.000116646 0.000257652 0.00162236 0.00400166 0.0027111 0.000945387 0.00113745 0.00133113 0.00152664 0.00172425 0.00192427 0.00212695 0.00233244 0.00254111 0.00275314 0.00296852 0.00318785 0.00341125 0.00363874 0.00387067 0.00410717 0.00434844 0.00459478 0.00484634 0.00510294 0.00536501 0.00563275 0.00590597 0.0061846 0.00646896 0.0067588 0.00705366 0.00735381 0.00453457 0.0015335 0.00147184 0.00140891 0.00134524 0.00128127 0.00121754 0.00115447 0.00109238 0.00103159 0.00097236 0.000914937 0.000859486 0.000806108 0.00075488 0.000705853 0.000659076 0.000614577 0.000572373 0.000532562 0.000495272 0.000460734 0.000429382 0.000401917 0.000379525 0.000364247 0.000359857 0.000373946 0.00042411 0.000560142 0.000978104 0.00318672 0.183007 0.183743 0.00436168 0.00174638 0.00116672 0.000950845 0.00085523 0.000812378 0.000796968 0.000797582 0.00080847 0.000826408 0.00084952 0.000876635 0.000907103 0.000940511 0.00097652 0.00101501 0.00105586 0.00109892 0.00114411 0.00119132 0.00124047 0.00129136 0.00134374 0.00139737 0.00145195 0.0015072 0.00156272 0.00161799 0.0016726 0.00172607 0.00481546 0.00770157 0.00735352 0.00701661 0.0066899 0.00637332 0.0060666 0.00576897 0.00548008 0.00519975 0.00492742 0.00466238 0.00440451 0.00415343 0.00390862 0.00366968 0.00343631 0.003208 0.00298458 0.00276584 0.00255105 0.00234013 0.00213284 0.00192871 0.00172753 0.00152902 0.00133281 0.0011386 0.000946135 0.000755139 0.00056538 0.000376422 -1 
0.000116735 0.000257847 0.000376582 0.00219488 0.00511224 0.00334686 0.00113818 0.00133194 0.00152753 0.00172519 0.00192526 0.00212796 0.00233343 0.00254208 0.00275405 0.00296934 0.00318855 0.00341179 0.0036391 0.00387081 0.00410705 0.00434803 0.00459405 0.00484524 0.00510146 0.00536311 0.00563041 0.00590318 0.00618135 0.00646524 0.00675462 0.00704902 0.00734874 0.00454978 0.00156926 0.00150775 0.00144499 0.00138153 0.00131782 0.00125442 0.00119176 0.00113018 0.00107002 0.00101156 0.000955068 0.000900739 0.000848702 0.00079907 0.000751932 0.000707393 0.000665543 0.000626478 0.000590407 0.000557602 0.000528498 0.000503824 0.000484725 0.000473099 0.000472176 0.000487913 0.000532319 0.000633272 0.000869549 0.00154896 0.0050042 0.277461 0.278281 0.00630745 0.00238893 0.00152228 0.00119203 0.00103704 0.000958321 0.000919025 0.000902631 0.000900826 0.000908948 0.000924267 0.000945067 0.000970343 0.000999432 0.00103182 0.00106725 0.0011055 0.00114635 0.00118967 0.00123529 0.00128307 0.00133281 0.00138421 0.00143702 0.0014909 0.00154557 0.00160059 0.00165543 0.00170968 0.00176283 0.00483013 0.00769458 0.0073471 0.00701076 0.00668464 0.00636865 0.00606251 0.00576544 0.00547707 0.00519725 0.0049254 0.0046608 0.00440334 0.00415263 0.00390815 0.0036695 0.00343637 0.00320827 0.00298503 0.00276642 0.00255174 0.00234089 0.00213364 0.00192953 0.00172834 0.0015298 0.00133355 0.00113927 0.00094672 0.00075564 0.000565779 0.000376699 -1 
0.00011685 0.000258101 0.000376945 0.000566051 0.0027375 0.00616599 0.00395778 0.00133296 0.00152864 0.00172638 0.0019265 0.00212922 0.0023347 0.00254331 0.0027552 0.00297039 0.00318945 0.00341251 0.00363959 0.00387103 0.00410695 0.00434758 0.00459319 0.00484395 0.00509969 0.00536083 0.0056276 0.0058998 0.0061774 0.0064607 0.0067495 0.00704334 0.00734252 0.00456832 0.0016129 0.00155155 0.00148898 0.00142575 0.00136234 0.00129931 0.00123712 0.00117613 0.00111671 0.00105916 0.00100378 0.000950783 0.000900347 0.000852624 0.000807752 0.000765898 0.000727231 0.000691944 0.000660377 0.000632979 0.000610425 0.000593802 0.000584795 0.000586153 0.000602541 0.000642547 0.000723493 0.000885625 0.00124254 0.00223595 0.00718001 0.390397 0.39136 0.00868471 0.00317016 0.00195391 0.00148458 0.00125748 0.00113522 0.00106695 0.00102993 0.00101274 0.00100897 0.00101485 0.00102801 0.001047 0.00107087 0.00109887 0.0011306 0.00116573 0.00120393 0.00124498 0.00128868 0.00133484 0.0013832 0.00143344 0.00148526 0.00153832 0.00159229 0.00164673 0.00170107 0.0017549 0.00180768 0.00484801 0.00768602 0.00733923 0.00700362 0.00667823 0.00636295 0.00605753 0.00576115 0.00547345 0.00519425 0.00492298 0.00465893 0.00440196 0.0041517 0.00390762 0.00366932 0.0034365 0.00320865 0.00298562 0.00276718 0.00255263 0.00234187 0.00213467 0.00193057 0.00172937 0.00153079 0.00133447 0.00114011 0.000947486 0.000756301 0.000566302 0.00037706 -1 
0.000116996 0.000258421 0.000377404 0.00056672 0.00075671 0.00325606 0.00717086 0.00454669 0.00153 0.00172784 0.00192802 0.00213078 0.00233625 0.00254482 0.00275664 0.0029717 0.0031906 0.00341344 0.00364025 0.00387136 0.00410692 0.00434712 0.00459226 0.0048425 0.00509767 0.0053582 0.00562432 0.00589585 0.00617275 0.00645536 0.00674345 0.00703661 0.00733514 0.00459018 0.00166438 0.00160319 0.0015408 0.00147782 0.00141472 0.00135209 0.00129043 0.0012301 0.00117151 0.00111498 0.00106086 0.00100939 0.000960796 0.000915269 0.000873012 0.000834265 0.000799285 0.000768378 0.00074204 0.000720921 0.00070598 0.00069872 0.000701448 0.000717907 0.000754426 0.000822645 0.000946052 0.00117922 0.00167605 0.00303282 0.00968803 0.520361 0.521547 0.011493 0.00408759 0.00245981 0.00182716 0.00151548 0.0013422 0.00123998 0.00117883 0.00114364 0.00112596 0.00112081 0.00112503 0.00113669 0.00115447 0.00117737 0.0012048 0.00123629 0.0012714 0.00130984 0.00135132 0.00139559 0.00144237 0.00149127 0.00154197 0.00159408 0.00164727 0.00170105 0.00175483 0.00180819 0.00186056 0.00486907 0.00767587 0.00732992 0.00699518 0.00667066 0.00635626 0.00605168 0.00575613 0.00546922 0.00519077 0.0049202 0.00465679 0.00440041 0.00415068 0.00390707 0.00366919 0.00343672 0.00320918 0.00298639 0.00276815 0.00255374 0.00234308 0.00213593 0.00193185 0.00173063 0.001532 0.00133561 0.0011412 0.000948476 0.000757146 0.000566966 0.000377517 -1 
0.000117176 0.000258816 0.000377971 0.00056755 0.000757776 0.000949052 0.00375367 0.00813169 0.00511585 0.00172958 0.00192984 0.00213264 0.00233812 0.00254665 0.00275839 0.00297331 0.00319202 0.00341461 0.00364111 0.00387186 0.00410699 0.0043467 0.0045913 0.00484092 0.00509544 0.00535526 0.00562062 0.00589136 0.00616744 0.00644922 0.00673648 0.00702882 0.00732657 0.00461531 0.00172366 0.00166261 0.00160041 0.00153766 0.00147487 0.00141265 0.00135154 0.00129192 0.00123423 0.00117883 0.00112609 0.00107632 0.00102977 0.000986697 0.000947373 0.000912118 0.000881292 0.000855327 0.000834895 0.000820877 0.00081455 0.000817887 0.000833902 0.000867459 0.00092677 0.00102692 0.00119836 0.00151183 0.00216657 0.00393237 0.0124987 0.66569 0.667206 0.0147321 0.00513837 0.00303795 0.00221822 0.00180981 0.00157823 0.00143727 0.00134857 0.00129285 0.00125932 0.00124161 0.00123567 0.00123899 0.00124984 0.00126695 0.0012895 0.00131687 0.0013485 0.00138398 0.00142296 0.00146513 0.00151013 0.00155754 0.001607 0.00165807 0.00171039 0.00176346 0.00181664 0.0018695 0.00192143 0.00489329 0.00766412 0.00731917 0.00698545 0.00666197 0.00634859 0.00604501 0.00575042 0.00546443 0.00518685 0.00491709 0.00465442 0.00439873 0.00414961 0.00390655 0.00366914 0.00343709 0.00320989 0.00298738 0.00276936 0.00255511 0.00234456 0.00213747 0.0019334 0.00173215 0.00153348 0.00133707 0.00114258 0.000949724 0.000758201 0.00056779 0.000378081 -1 
0.000117393 0.000259294 0.000378659 0.00056856 0.000759081 0.000950612 0.00114336 0.00423279 0.00905141 0.00566619 0.001932 0.00213486 0.00234035 0.00254885 0.00276049 0.00297526 0.00319376 0.00341608 0.00364224 0.00387257 0.00410722 0.00434637 0.00459035 0.00483928 0.00509303 0.00535203 0.00561653 0.00588635 0.00616149 0.0064423 0.0067286 0.00701999 0.00731681 0.00464371 0.00179071 0.00172976 0.00166771 0.00160516 0.00154266 0.00148085 0.00142029 0.00136141 0.00130465 0.00125044 0.00119919 0.00115125 0.00110693 0.00106654 0.00103043 0.000999018 0.00097277 0.000952261 0.00093836 0.0009322 0.000935415 0.000950498 0.000981243 0.00103376 0.00111834 0.00125388 0.00147852 0.00188083 0.00271004 0.00492633 0.0155785 0.824502 0.826485 0.0184018 0.0063191 0.00368588 0.00265594 0.00213902 0.00184211 0.00165777 0.00153826 0.0014596 0.00140836 0.00137663 0.00135935 0.00135337 0.00135653 0.00136718 0.00138433 0.00140713 0.0014349 0.00146712 0.00150335 0.00154321 0.00158627 0.00163207 0.00168017 0.00173013 0.00178153 0.00183384 0.00188641 0.00193874 0.00199023 0.00492062 0.00765076 0.00730699 0.00697445 0.00665216 0.00633996 0.00603753 0.00574405 0.00545912 0.00518253 0.0049137 0.00465188 0.00439697 0.00414855 0.0039061 0.00366923 0.00343764 0.00321082 0.00298863 0.00277085 0.00255678 0.00234634 0.00213931 0.00193525 0.001734 0.00153536 0.00133892 0.00114431 0.000951261 0.000759491 0.000568791 0.000378764 -1 
0.000117651 0.000259861 0.000379478 0.000569768 0.000760649 0.0009525 0.00114551 0.00133993 0.00469463 0.00993207 0.00619916 0.00213747 0.00234299 0.00255145 0.002763 0.00297762 0.00319588 0.0034179 0.00364368 0.00387356 0.00410766 0.0043462 0.00458947 0.00483762 0.00509052 0.00534859 0.0056121 0.00588089 0.00615495 0.00643465 0.00671983 0.00701011 0.00730587 0.0076066 0.00479673 0.00180459 0.00174262 0.00168023 0.00161798 0.00155655 0.00149651 0.00143835 0.00138256 0.00132958 0.00127989 0.00123388 0.00119193 0.00115442 0.00112176 0.00109449 0.0010732 0.00105861 0.0010518 0.00105419 0.00106779 0.00109568 0.00114248 0.00121566 0.00132778 0.00150189 0.00178446 0.00228342 0.00330206 0.00600576 0.0188921 0.994773 0.997392 0.0225028 0.00762613 0.00440097 0.00313834 0.00250153 0.00213254 0.00190039 0.00174695 0.00164303 0.00157233 0.00152518 0.00149547 0.0014793 0.00147401 0.00147762 0.00148886 0.00150669 0.00153026 0.00155895 0.00159221 0.00162958 0.00167057 0.00171464 0.00176132 0.00181011 0.00186056 0.0019121 0.00196403 0.00201584 0.00510553 0.00798967 0.00763581 0.00729338 0.00696221 0.00664128 0.00633042 0.0060293 0.00573707 0.00545334 0.00517787 0.00491008 0.00464923 0.00439518 0.00414754 0.00390579 0.00366952 0.00343843 0.00321204 0.00299019 0.00277267 0.00255879 0.00234847 0.00214149 0.00193749 0.00173634 0.00153774 0.00134121 0.00114643 0.000953119 0.000761038 0.000569986 0.000379578 -1 
