0 -136.715
1 -38.5466
2 -54.2006
3 -29.2008
4 -20.0602
5 -13.9254
6 -10.1744
7 -7.72914
8 -6.09202
9 -4.96239
10 -4.16724
11 -3.59406
12 -3.18092
13 -2.88085
14 -2.66541
15 -2.51821
16 -2.42297
17 -2.36976
18 -2.3555
19 -2.3725
20 -2.42146
21 -2.49697
22 -2.6021
23 -2.73285
24 -2.89608
25 -3.08807
26 -3.31739
27 -3.58566
28 -3.90797
29 -4.29266
30 -4.81634
31 -5.25038
32 -8.30739
33 -3.74915
34 -6.33711
35 -6.94131
36 -7.81816
37 -8.7141
38 -9.71631
39 -10.8344
40 -12.093
41 -13.5133
42 -15.1336
43 -16.967
44 -19.0686
45 -21.4645
46 -24.2246
47 -27.4103
48 -31.1097
49 -35.4256
50 -40.5233
51 -46.5711
52 -53.8258
53 -62.6484
54 -73.4999
55 -87.0916
56 -104.409
57 -126.873
58 -156.708
59 -197.002
60 -252.799
61 -329.625
62 -431.795
63 -549.749
64 -627.415
65 -620.657
66 -540.451
67 -423.525
68 -306.301
69 -215.188
70 -150.838
71 -106.492
72 -75.9721
73 -54.6595
74 -39.5549
75 -28.665
76 -20.7035
77 -14.8224
78 -10.4383
79 -7.1617
80 -4.71067
81 -2.88323
82 -1.53742
83 -0.563122
84 0.119955
85 0.57421
86 0.847793
87 0.977907
88 0.994492
89 0.921052
90 0.776174
91 0.57333
92 0.323568
93 0.0327448
94 -0.323583
95 -0.626561
96 -2.31806
97 0.0782248
98 -1.31614
99 -1.62192
100 -2.03286
101 -2.393
102 -2.7408
103 -3.07853
104 -3.40994
105 -3.73875
106 -4.06257
107 -4.38554
108 -4.71141
109 -5.04023
110 -5.37602
111 -5.72265
112 -6.08692
113 -6.47291
114 -6.89597
115 -7.36331
116 -7.89102
117 -8.51091
118 -9.24748
119 -10.1536
120 -11.2936
121 -12.7661
122 -14.6923
123 -17.2642
124 -20.5691
125 -25.1936
126 -26.4388
127 -55.2216
128 -0.0353179
129 0.999801
